DATE,vwretd
1998/06/12,0.000820
1998/06/15,-0.019643
1998/06/16,0.010020
1998/06/17,0.016311
1998/06/18,-0.001685
1998/06/19,-0.003940
1998/06/22,0.003479
1998/06/23,0.013154
1998/06/24,0.011201
1998/06/25,-0.002646
1998/06/26,0.003007
1998/06/29,0.005640
1998/06/30,-0.001381
1998/07/01,0.010824
1998/07/02,-0.001670
1998/07/06,0.008520
1998/07/07,-0.001401
1998/07/08,0.008746
1998/07/09,-0.004986
1998/07/10,0.003026
1998/07/13,0.000947
1998/07/14,0.008412
1998/07/15,-0.000678
1998/07/16,0.006445
1998/07/17,0.001777
1998/07/20,-0.001093
1998/07/21,-0.015120
1998/07/22,-0.003009
1998/07/23,-0.019970
1998/07/24,-0.001750
1998/07/27,0.001435
1998/07/28,-0.014392
1998/07/29,-0.004694
1998/07/30,0.014275
1998/07/31,-0.018214
1998/08/03,-0.008598
1998/08/04,-0.034757
1998/08/05,0.004459
1998/08/06,0.010227
1998/08/07,0.004210
1998/08/10,-0.005857
1998/08/11,-0.016917
1998/08/12,0.015636
1998/08/13,-0.008869
1998/08/14,-0.009413
1998/08/17,0.014931
1998/08/18,0.016335
1998/08/19,-0.004254
1998/08/20,-0.006480
1998/08/21,-0.011825
1998/08/24,0.003383
1998/08/25,0.002485
1998/08/26,-0.010921
1998/08/27,-0.039433
1998/08/28,-0.016001
1998/08/31,-0.065905
1998/09/01,0.034987
1998/09/02,0.000744
1998/09/03,-0.010336
1998/09/04,-0.006699
1998/09/08,0.048350
1998/09/09,-0.017532
1998/09/10,-0.024597
1998/09/11,0.026080
1998/09/14,0.020014
1998/09/15,0.006943
1998/09/16,0.008548
1998/09/17,-0.023568
1998/09/18,0.004216
1998/09/21,0.002050
1998/09/22,0.007646
1998/09/23,0.032437
1998/09/24,-0.019815
1998/09/25,0.000726
1998/09/28,0.003589
1998/09/29,-0.001598
1998/09/30,-0.025481
1998/10/01,-0.032744
1998/10/02,0.013262
1998/10/05,-0.019592
1998/10/06,-0.004990
1998/10/07,-0.016961
1998/10/08,-0.017343
1998/10/09,0.026219
1998/10/12,0.016781
1998/10/13,-0.006285
1998/10/14,0.013511
1998/10/15,0.040646
1998/10/16,0.010577
1998/10/19,0.008334
1998/10/20,0.003375
1998/10/21,0.005547
1998/10/22,0.008724
1998/10/23,-0.005939
1998/10/26,0.004563
1998/10/27,-0.004126
1998/10/28,0.002622
1998/10/29,0.015511
1998/10/30,0.012714
1998/11/02,0.014396
1998/11/03,-0.000870
1998/11/04,0.009087
1998/11/05,0.012169
1998/11/06,0.006630
1998/11/09,-0.008214
1998/11/10,-0.001764
1998/11/11,-0.006358
1998/11/12,-0.002690
1998/11/13,0.005268
1998/11/16,0.007449
1998/11/17,0.003120
1998/11/18,0.005065
1998/11/19,0.007290
1998/11/20,0.008438
1998/11/23,0.019846
1998/11/24,-0.004701
1998/11/25,0.003951
1998/11/27,0.005685
1998/11/30,-0.022479
1998/12/01,0.008103
1998/12/02,-0.002470
1998/12/03,-0.015497
1998/12/04,0.019707
1998/12/07,0.008839
1998/12/08,-0.004006
1998/12/09,0.001339
1998/12/10,-0.015147
1998/12/11,-0.000605
1998/12/14,-0.020549
1998/12/15,0.016239
1998/12/16,-0.000463
1998/12/17,0.014666
1998/12/18,0.006689
1998/12/21,0.013469
1998/12/22,0.000029
1998/12/23,0.019196
1998/12/24,-0.000177
1998/12/28,0.001700
1998/12/29,0.011206
1998/12/30,-0.004896
1998/12/31,0.005046
1999/01/04,-0.000831
1999/01/05,0.011888
1999/01/06,0.021143
1999/01/07,-0.000799
1999/01/08,0.004604
1999/01/11,-0.004982
1999/01/12,-0.018197
1999/01/13,-0.005760
1999/01/14,-0.015793
1999/01/15,0.023001
1999/01/19,0.007600
1999/01/20,0.002364
1999/01/21,-0.017356
1999/01/22,-0.006415
1999/01/25,0.006536
1999/01/26,0.013889
1999/01/27,-0.007022
1999/01/28,0.015965
1999/01/29,0.009339
1999/02/01,-0.003402
1999/02/02,-0.008696
1999/02/03,0.009073
1999/02/04,-0.018078
1999/02/05,-0.008764
1999/02/08,0.002013
1999/02/09,-0.022437
1999/02/10,0.002821
1999/02/11,0.024302
1999/02/12,-0.018543
1999/02/16,0.006144
1999/02/17,-0.013809
1999/02/18,0.009466
1999/02/19,0.002409
1999/02/22,0.023701
1999/02/23,0.000693
1999/02/24,-0.012177
1999/02/25,-0.007097
1999/02/26,-0.004880
1999/03/01,-0.000384
1999/03/02,-0.006472
1999/03/03,-0.000296
1999/03/04,0.013488
1999/03/05,0.020411
1999/03/08,0.006597
1999/03/09,-0.002177
1999/03/10,0.005639
1999/03/11,0.007633
1999/03/12,-0.002965
1999/03/15,0.009283
1999/03/16,-0.001263
1999/03/17,-0.005089
1999/03/18,0.012180
1999/03/19,-0.012261
1999/03/22,-0.002787
1999/03/23,-0.026062
1999/03/24,0.005006
1999/03/25,0.017790
1999/03/26,-0.004610
1999/03/29,0.019376
1999/03/30,-0.006279
1999/03/31,-0.007844
1999/04/01,0.005663
1999/04/05,0.018325
1999/04/06,-0.002196
1999/04/07,0.004102
1999/04/08,0.013218
1999/04/09,0.004653
1999/04/12,0.008995
1999/04/13,-0.002763
1999/04/14,-0.013497
1999/04/15,-0.003236
1999/04/16,-0.001426
1999/04/19,-0.023432
1999/04/20,0.012929
1999/04/21,0.024557
1999/04/22,0.013390
1999/04/23,0.001090
1999/04/26,0.004594
1999/04/27,0.001117
1999/04/28,-0.008105
1999/04/29,-0.004461
1999/04/30,-0.004383
1999/05/03,0.011799
1999/05/04,-0.014288
1999/05/05,0.009909
1999/05/06,-0.010719
1999/05/07,0.008531
1999/05/10,0.000161
1999/05/11,0.011791
1999/05/12,0.006233
1999/05/13,0.002787
1999/05/14,-0.021040
1999/05/17,0.000953
1999/05/18,-0.003216
1999/05/19,0.008449
1999/05/20,-0.003340
1999/05/21,-0.005350
1999/05/24,-0.018918
1999/05/25,-0.017343
1999/05/26,0.013231
1999/05/27,-0.013938
1999/05/28,0.014876
1999/06/01,-0.007232
1999/06/02,0.001216
1999/06/03,0.001975
1999/06/04,0.019623
1999/06/07,0.007281
1999/06/08,-0.011830
1999/06/09,0.002111
1999/06/10,-0.011097
1999/06/11,-0.007245
1999/06/14,-0.004427
1999/06/15,0.004864
1999/06/16,0.021942
1999/06/17,0.007096
1999/06/18,0.002578
1999/06/21,0.005859
1999/06/22,-0.008868
1999/06/23,-0.001549
1999/06/24,-0.012497
1999/06/25,-0.000241
1999/06/28,0.011682
1999/06/29,0.014269
1999/06/30,0.016033
1999/07/01,0.005640
1999/07/02,0.007484
1999/07/06,-0.000238
1999/07/07,0.002208
1999/07/08,0.000070
1999/07/09,0.005734
1999/07/12,-0.002063
1999/07/13,-0.003820
1999/07/14,0.004844
1999/07/15,0.008301
1999/07/16,0.004596
1999/07/19,-0.007754
1999/07/20,-0.021588
1999/07/21,0.002601
1999/07/22,-0.012949
1999/07/23,-0.003256
1999/07/26,-0.009941
1999/07/27,0.011276
1999/07/28,0.002207
1999/07/29,-0.017433
1999/07/30,-0.006751
1999/08/02,-0.002197
1999/08/03,-0.007221
1999/08/04,-0.014131
1999/08/05,0.005711
1999/08/06,-0.009767
1999/08/09,-0.003409
1999/08/10,-0.011303
1999/08/11,0.016390
1999/08/12,-0.001113
1999/08/13,0.021934
1999/08/16,0.002624
1999/08/17,0.009594
1999/08/18,-0.007271
1999/08/19,-0.007277
1999/08/20,0.008798
1999/08/23,0.017091
1999/08/24,0.001877
1999/08/25,0.011669
1999/08/26,-0.011717
1999/08/27,-0.009218
1999/08/30,-0.017294
1999/08/31,-0.001395
1999/09/01,0.007404
1999/09/02,-0.008618
1999/09/03,0.027667
1999/09/07,-0.002650
1999/09/08,-0.004867
1999/09/09,0.003614
1999/09/10,0.004422
1999/09/13,-0.006065
1999/09/14,-0.005037
1999/09/15,-0.012358
1999/09/16,-0.001897
1999/09/17,0.012215
1999/09/20,0.000062
1999/09/21,-0.018888
1999/09/22,0.002863
1999/09/23,-0.022383
1999/09/24,-0.002169
1999/09/27,0.004697
1999/09/28,-0.002127
1999/09/29,-0.007138
1999/09/30,0.009445
1999/10/01,-0.001618
1999/10/04,0.016671
1999/10/05,-0.000862
1999/10/06,0.017703
1999/10/07,-0.004065
1999/10/08,0.010614
1999/10/11,0.002385
1999/10/12,-0.016319
1999/10/13,-0.020044
1999/10/14,-0.000716
1999/10/15,-0.025649
1999/10/18,0.000193
1999/10/19,0.007499
1999/10/20,0.018696
1999/10/21,-0.001277
1999/10/22,0.013604
1999/10/25,-0.003904
1999/10/26,-0.008070
1999/10/27,0.008210
1999/10/28,0.032519
1999/10/29,0.017001
1999/11/01,-0.003594
1999/11/02,-0.002780
1999/11/03,0.007196
1999/11/04,0.006528
1999/11/05,0.007391
1999/11/08,0.006052
1999/11/09,-0.007049
1999/11/10,0.005549
1999/11/11,0.004386
1999/11/12,0.010538
1999/11/15,0.001310
1999/11/16,0.018092
1999/11/17,-0.006000
1999/11/18,0.011246
1999/11/19,-0.000821
1999/11/22,-0.000096
1999/11/23,-0.012340
1999/11/24,0.008769
1999/11/26,0.002840
1999/11/29,-0.006324
1999/11/30,-0.013074
1999/12/01,0.005045
1999/12/02,0.011141
1999/12/03,0.015814
1999/12/06,-0.003118
1999/12/07,-0.003852
1999/12/08,-0.000920
1999/12/09,0.001666
1999/12/10,0.005711
1999/12/13,0.000994
1999/12/14,-0.012647
1999/12/15,0.005367
1999/12/16,0.006939
1999/12/17,0.003046
1999/12/20,-0.000494
1999/12/21,0.015016
1999/12/22,0.003220
1999/12/23,0.013459
1999/12/27,-0.000479
1999/12/28,0.001559
1999/12/29,0.006572
1999/12/30,0.000829
1999/12/31,0.006200
2000/01/03,-0.006803
2000/01/04,-0.039652
2000/01/05,-0.000935
2000/01/06,-0.007391
2000/01/07,0.032516
2000/01/10,0.018608
2000/01/11,-0.016941
2000/01/12,-0.006922
2000/01/13,0.016265
2000/01/14,0.011137
2000/01/18,-0.000860
2000/01/19,0.004631
2000/01/20,-0.002801
2000/01/21,0.002655
2000/01/24,-0.025311
2000/01/25,0.005547
2000/01/26,-0.004530
2000/01/27,-0.003521
2000/01/28,-0.028051
2000/01/31,0.014744
2000/02/01,0.012300
2000/02/02,0.003106
2000/02/03,0.015598
2000/02/04,0.001021
2000/02/07,0.003075
2000/02/08,0.012724
2000/02/09,-0.017185
2000/02/10,0.006488
2000/02/11,-0.017335
2000/02/14,0.002672
2000/02/15,0.007370
2000/02/16,-0.005260
2000/02/17,0.005036
2000/02/18,-0.026050
2000/02/22,0.000556
2000/02/23,0.012353
2000/02/24,-0.000378
2000/02/25,-0.009546
2000/02/28,0.007756
2000/02/29,0.019138
2000/03/01,0.014596
2000/03/02,-0.000614
2000/03/03,0.022590
2000/03/06,-0.006612
2000/03/07,-0.021824
2000/03/08,0.006478
2000/03/09,0.023977
2000/03/10,-0.002837
2000/03/13,-0.014555
2000/03/14,-0.022405
2000/03/15,0.006799
2000/03/16,0.041149
2000/03/17,0.006478
2000/03/20,-0.016474
2000/03/21,0.019027
2000/03/22,0.013567
2000/03/23,0.014405
2000/03/24,0.002147
2000/03/27,-0.003358
2000/03/28,-0.013168
2000/03/29,-0.010693
2000/03/30,-0.018181
2000/03/31,0.012111
2000/04/03,-0.017206
2000/04/04,-0.012824
2000/04/05,0.001060
2000/04/06,0.015859
2000/04/07,0.014535
2000/04/10,-0.019337
2000/04/11,-0.010238
2000/04/12,-0.029996
2000/04/13,-0.017135
2000/04/14,-0.066175
2000/04/17,0.029299
2000/04/18,0.038392
2000/04/19,-0.007378
2000/04/20,0.000561
2000/04/24,-0.010579
2000/04/25,0.038638
2000/04/26,-0.011333
2000/04/27,0.007165
2000/04/28,0.000973
2000/05/01,0.015141
2000/05/02,-0.019366
2000/05/03,-0.021067
2000/05/04,0.000882
2000/05/05,0.015485
2000/05/08,-0.010189
2000/05/09,-0.011780
2000/05/10,-0.026778
2000/05/11,0.020428
2000/05/12,0.008521
2000/05/15,0.020691
2000/05/16,0.013807
2000/05/17,-0.013413
2000/05/18,-0.010467
2000/05/19,-0.024081
2000/05/22,-0.007917
2000/05/23,-0.023379
2000/05/24,0.015412
2000/05/25,-0.011616
2000/05/26,-0.001787
2000/05/30,0.037875
2000/05/31,-0.001740
2000/06/01,0.025195
2000/06/02,0.029096
2000/06/05,-0.003705
2000/06/06,-0.007927
2000/06/07,0.011114
2000/06/08,-0.005120
2000/06/09,0.001025
2000/06/12,-0.011024
2000/06/13,0.014502
2000/06/14,-0.000844
2000/06/15,0.004970
2000/06/16,-0.006716
2000/06/19,0.016156
2000/06/20,-0.002430
2000/06/21,0.003636
2000/06/22,-0.018904
2000/06/23,-0.009194
2000/06/26,0.009773
2000/06/27,-0.005300
2000/06/28,0.007521
2000/06/29,-0.006933
2000/06/30,0.007400
2000/07/03,0.010019
2000/07/05,-0.015790
2000/07/06,0.008412
2000/07/07,0.014433
2000/07/10,-0.001199
2000/07/11,0.002003
2000/07/12,0.013264
2000/07/13,0.005768
2000/07/14,0.009675
2000/07/17,0.001402
2000/07/18,-0.012818
2000/07/19,-0.011338
2000/07/20,0.013250
2000/07/21,-0.011642
2000/07/24,-0.013586
2000/07/25,0.005435
2000/07/26,-0.011710
2000/07/27,-0.009848
2000/07/28,-0.023334
2000/07/31,0.010123
2000/08/01,0.001448
2000/08/02,0.000690
2000/08/03,0.010131
2000/08/04,0.009086
2000/08/07,0.012497
2000/08/08,0.001074
2000/08/09,-0.005173
2000/08/10,-0.009367
2000/08/11,0.008345
2000/08/14,0.012661
2000/08/15,-0.003819
2000/08/16,-0.001037
2000/08/17,0.011605
2000/08/18,-0.002649
2000/08/21,0.003793
2000/08/22,0.000292
2000/08/23,0.005030
2000/08/24,0.003506
2000/08/25,0.000084
2000/08/28,0.004815
2000/08/29,-0.000658
2000/08/30,-0.000758
2000/08/31,0.011971
2000/09/01,0.004986
2000/09/05,-0.008874
2000/09/06,-0.012165
2000/09/07,0.007519
2000/09/08,-0.008837
2000/09/11,-0.004717
2000/09/12,-0.005147
2000/09/13,0.003437
2000/09/14,0.001404
2000/09/15,-0.011252
2000/09/18,-0.018458
2000/09/19,0.012571
2000/09/20,-0.004483
2000/09/21,-0.005631
2000/09/22,0.004009
2000/09/25,-0.004854
2000/09/26,-0.009139
2000/09/27,-0.002495
2000/09/28,0.022718
2000/09/29,-0.012354
2000/10/02,-0.005967
2000/10/03,-0.012101
2000/10/04,0.006403
2000/10/05,-0.001192
2000/10/06,-0.021602
2000/10/09,-0.003434
2000/10/10,-0.014331
2000/10/11,-0.017175
2000/10/12,-0.027423
2000/10/13,0.038630
2000/10/16,0.002233
2000/10/17,-0.019825
2000/10/18,-0.008593
2000/10/19,0.037020
2000/10/20,0.009775
2000/10/23,0.000144
2000/10/24,-0.000980
2000/10/25,-0.027450
2000/10/26,0.000603
2000/10/27,0.008625
2000/10/30,0.006715
2000/10/31,0.028395
2000/11/01,-0.004313
2000/11/02,0.010034
2000/11/03,0.000548
2000/11/06,0.001272
2000/11/07,-0.000987
2000/11/08,-0.018907
2000/11/09,-0.009808
2000/11/10,-0.026389
2000/11/13,-0.013356
2000/11/14,0.026070
2000/11/15,0.005432
2000/11/16,-0.016411
2000/11/17,-0.004486
2000/11/20,-0.023896
2000/11/21,0.000294
2000/11/22,-0.020858
2000/11/24,0.021101
2000/11/27,0.003675
2000/11/28,-0.016877
2000/11/29,0.000640
2000/11/30,-0.019168
2000/12/01,0.006217
2000/12/04,0.003689
2000/12/05,0.045360
2000/12/06,-0.016468
2000/12/07,-0.005876
2000/12/08,0.028504
2000/12/11,0.011986
2000/12/12,-0.010891
2000/12/13,-0.011568
2000/12/14,-0.016984
2000/12/15,-0.017778
2000/12/18,0.005421
2000/12/19,-0.015778
2000/12/20,-0.035199
2000/12/21,0.005463
2000/12/22,0.030143
2000/12/26,0.005523
2000/12/27,0.013911
2000/12/28,0.009406
2000/12/29,-0.011225
2001/01/02,-0.034230
2001/01/03,0.053170
2001/01/04,-0.011674
2001/01/05,-0.028909
2001/01/08,-0.003410
2001/01/09,0.004794
2001/01/10,0.013930
2001/01/11,0.015063
2001/01/12,-0.003619
2001/01/16,0.006257
2001/01/17,0.004447
2001/01/18,0.012175
2001/01/19,-0.004109
2001/01/22,0.000281
2001/01/23,0.015817
2001/01/24,0.003372
2001/01/25,-0.007521
2001/01/26,-0.000656
2001/01/29,0.009004
2001/01/30,0.006590
2001/01/31,-0.006676
2001/02/01,0.003826
2001/02/02,-0.018530
2001/02/05,0.002122
2001/02/06,0.000441
2001/02/07,-0.008672
2001/02/08,-0.006499
2001/02/09,-0.014177
2001/02/12,0.010339
2001/02/13,-0.008688
2001/02/14,-0.000151
2001/02/15,0.008984
2001/02/16,-0.020635
2001/02/20,-0.018782
2001/02/21,-0.018405
2001/02/22,-0.004570
2001/02/23,-0.003938
2001/02/26,0.019195
2001/02/27,-0.011520
2001/02/28,-0.013727
2001/03/01,0.000412
2001/03/02,-0.004982
2001/03/05,0.005448
2001/03/06,0.011469
2001/03/07,0.006106
2001/03/08,-0.001235
2001/03/09,-0.024339
2001/03/12,-0.042339
2001/03/13,0.014925
2001/03/14,-0.025008
2001/03/15,0.003320
2001/03/16,-0.020802
2001/03/19,0.018614
2001/03/20,-0.023084
2001/03/21,-0.018702
2001/03/22,-0.004493
2001/03/23,0.020456
2001/03/26,0.011157
2001/03/27,0.022920
2001/03/28,-0.026036
2001/03/29,-0.005451
2001/03/30,0.012154
2001/04/02,-0.015566
2001/04/03,-0.035946
2001/04/04,-0.003278
2001/04/05,0.045869
2001/04/06,-0.020118
2001/04/09,0.009232
2001/04/10,0.029015
2001/04/11,-0.000807
2001/04/12,0.015924
2001/04/16,-0.004957
2001/04/17,0.010484
2001/04/18,0.039640
2001/04/19,0.014654
2001/04/20,-0.008364
2001/04/23,-0.016711
2001/04/24,-0.010891
2001/04/25,0.016293
2001/04/26,0.004979
2001/04/27,0.014484
2001/04/30,0.000796
2001/05/01,0.013246
2001/05/02,0.003388
2001/05/03,-0.015257
2001/05/04,0.013960
2001/05/07,-0.003170
2001/05/08,-0.000626
2001/05/09,-0.004339
2001/05/10,-0.000433
2001/05/11,-0.007514
2001/05/14,0.000980
2001/05/15,0.001457
2001/05/16,0.027234
2001/05/17,0.005877
2001/05/18,0.002704
2001/05/21,0.018567
2001/05/22,-0.001667
2001/05/23,-0.016696
2001/05/24,0.004134
2001/05/25,-0.009938
2001/05/29,-0.010366
2001/05/30,-0.017571
2001/05/31,0.007658
2001/06/01,0.005390
2001/06/04,0.005078
2001/06/05,0.014223
2001/06/06,-0.009440
2001/06/07,0.005322
2001/06/08,-0.009528
2001/06/11,-0.009595
2001/06/12,0.000200
2001/06/13,-0.009958
2001/06/14,-0.019201
2001/06/15,-0.004904
2001/06/18,-0.006689
2001/06/19,0.001768
2001/06/20,0.009743
2001/06/21,0.009901
2001/06/22,-0.009010
2001/06/25,-0.004851
2001/06/26,-0.000155
2001/06/27,-0.002117
2001/06/28,0.012574
2001/06/29,0.004332
2001/07/02,0.005340
2001/07/03,-0.001734
2001/07/05,-0.012098
2001/07/06,-0.022162
2001/07/09,0.005712
2001/07/10,-0.014251
2001/07/11,-0.002280
2001/07/12,0.023558
2001/07/13,0.005369
2001/07/16,-0.011623
2001/07/17,0.010631
2001/07/18,-0.006847
2001/07/19,0.005146
2001/07/20,-0.002910
2001/07/23,-0.014650
2001/07/24,-0.016244
2001/07/25,0.013667
2001/07/26,0.011500
2001/07/27,0.003303
2001/07/30,-0.001179
2001/07/31,0.004891
2001/08/01,0.005035
2001/08/02,0.003220
2001/08/03,-0.004627
2001/08/06,-0.011012
2001/08/07,0.002247
2001/08/08,-0.016731
2001/08/09,-0.000140
2001/08/10,0.004280
2001/08/13,0.002332
2001/08/14,-0.002438
2001/08/15,-0.006807
2001/08/16,0.001920
2001/08/17,-0.015924
2001/08/20,0.006837
2001/08/21,-0.011467
2001/08/22,0.007436
2001/08/23,-0.002763
2001/08/24,0.018219
2001/08/27,-0.003691
2001/08/28,-0.014374
2001/08/29,-0.009583
2001/08/30,-0.015525
2001/08/31,0.004058
2001/09/04,-0.001656
2001/09/05,-0.003236
2001/09/06,-0.020698
2001/09/07,-0.017764
2001/09/10,0.003516
2001/09/17,-0.050716
2001/09/18,-0.008315
2001/09/19,-0.017086
2001/09/20,-0.030611
2001/09/21,-0.018585
2001/09/24,0.037719
2001/09/25,0.007584
2001/09/26,-0.006027
2001/09/27,0.010694
2001/09/28,0.022772
2001/10/01,-0.004418
2001/10/02,0.011549
2001/10/03,0.022146
2001/10/04,-0.000280
2001/10/05,0.000404
2001/10/08,-0.007684
2001/10/09,-0.004786
2001/10/10,0.023138
2001/10/11,0.017246
2001/10/12,-0.005431
2001/10/15,-0.000767
2001/10/16,0.007835
2001/10/17,-0.019319
2001/10/18,-0.007065
2001/10/19,0.004919
2001/10/22,0.014523
2001/10/23,-0.004389
2001/10/24,0.001022
2001/10/25,0.013791
2001/10/26,0.004294
2001/10/29,-0.022574
2001/10/30,-0.017161
2001/10/31,0.002210
2001/11/01,0.020699
2001/11/02,0.002178
2001/11/05,0.013980
2001/11/06,0.014136
2001/11/07,-0.001915
2001/11/08,0.001064
2001/11/09,0.000951
2001/11/12,-0.000561
2001/11/13,0.018552
2001/11/14,0.003493
2001/11/15,0.000024
2001/11/16,-0.001699
2001/11/19,0.011676
2001/11/20,-0.008250
2001/11/21,-0.004484
2001/11/23,0.011704
2001/11/26,0.007432
2001/11/27,-0.005066
2001/11/28,-0.017339
2001/11/29,0.011230
2001/11/30,-0.000933
2001/12/03,-0.008432
2001/12/04,0.014756
2001/12/05,0.023123
2001/12/06,-0.001083
2001/12/07,-0.007313
2001/12/10,-0.015035
2001/12/11,-0.001758
2001/12/12,0.000557
2001/12/13,-0.015388
2001/12/14,0.003485
2001/12/17,0.010394
2001/12/18,0.008046
2001/12/19,0.003645
2001/12/20,-0.009356
2001/12/21,0.006047
2001/12/24,0.000228
2001/12/26,0.005228
2001/12/27,0.006924
2001/12/28,0.004377
2001/12/31,-0.009722
2002/01/02,0.003832
2002/01/03,0.009844
2002/01/04,0.006987
2002/01/07,-0.006531
2002/01/08,-0.002443
2002/01/09,-0.004243
2002/01/10,0.000579
2002/01/11,-0.008776
2002/01/14,-0.008123
2002/01/15,0.005732
2002/01/16,-0.016273
2002/01/17,0.010140
2002/01/18,-0.010133
2002/01/22,-0.007796
2002/01/23,0.008862
2002/01/24,0.004027
2002/01/25,0.000940
2002/01/28,0.000101
2002/01/29,-0.025331
2002/01/30,0.010237
2002/01/31,0.013196
2002/02/01,-0.006416
2002/02/04,-0.023837
2002/02/05,-0.004851
2002/02/06,-0.007193
2002/02/07,-0.003550
2002/02/08,0.015799
2002/02/11,0.013405
2002/02/12,-0.003412
2002/02/13,0.009546
2002/02/14,-0.002464
2002/02/15,-0.010279
2002/02/19,-0.018868
2002/02/20,0.012887
2002/02/21,-0.014505
2002/02/22,0.007242
2002/02/25,0.016490
2002/02/26,0.001059
2002/02/27,0.001081
2002/02/28,-0.002910
2002/03/01,0.021869
2002/03/04,0.020416
2002/03/05,-0.004810
2002/03/06,0.013935
2002/03/07,-0.003776
2002/03/08,0.006939
2002/03/11,0.002784
2002/03/12,-0.002864
2002/03/13,-0.009091
2002/03/14,-0.000023
2002/03/15,0.010225
2002/03/18,0.001273
2002/03/19,0.003372
2002/03/20,-0.014411
2002/03/21,0.003144
2002/03/22,-0.004248
2002/03/25,-0.014346
2002/03/26,0.005784
2002/03/27,0.005506
2002/03/28,0.003007
2002/04/01,-0.001037
2002/04/02,-0.008656
2002/04/03,-0.009501
2002/04/04,0.000922
2002/04/05,-0.002536
2002/04/08,0.002963
2002/04/09,-0.005543
2002/04/10,0.011473
2002/04/11,-0.021317
2002/04/12,0.008222
2002/04/15,-0.005992
2002/04/16,0.021963
2002/04/17,-0.001967
2002/04/18,-0.001513
2002/04/19,0.000728
2002/04/22,-0.014740
2002/04/23,-0.005266
2002/04/24,-0.006112
2002/04/25,-0.001791
2002/04/26,-0.013426
2002/04/29,-0.008790
2002/04/30,0.012116
2002/05/01,0.007501
2002/05/02,-0.001705
2002/05/03,-0.008923
2002/05/06,-0.018279
2002/05/07,-0.003717
2002/05/08,0.034475
2002/05/09,-0.013940
2002/05/10,-0.015373
2002/05/13,0.017053
2002/05/14,0.020937
2002/05/15,-0.003349
2002/05/16,0.003503
2002/05/17,0.006945
2002/05/20,-0.011924
2002/05/21,-0.011140
2002/05/22,0.003687
2002/05/23,0.010484
2002/05/24,-0.011307
2002/05/28,-0.006811
2002/05/29,-0.006594
2002/05/30,-0.002317
2002/05/31,0.002123
2002/06/03,-0.023891
2002/06/04,-0.001441
2002/06/05,0.007669
2002/06/06,-0.018327
2002/06/07,-0.000239
2002/06/10,0.001732
2002/06/11,-0.015944
2002/06/12,0.004634
2002/06/13,-0.010333
2002/06/14,-0.000917
2002/06/17,0.026832
2002/06/18,0.000342
2002/06/19,-0.015505
2002/06/20,-0.012609
2002/06/21,-0.014387
2002/06/24,0.001280
2002/06/25,-0.015443
2002/06/26,-0.003268
2002/06/27,0.016334
2002/06/28,0.002098
2002/07/01,-0.021973
2002/07/02,-0.022423
2002/07/03,0.003614
2002/07/05,0.034437
2002/07/08,-0.011226
2002/07/09,-0.021878
2002/07/10,-0.029814
2002/07/11,0.005011
2002/07/12,-0.005823
2002/07/15,-0.004885
2002/07/16,-0.014205
2002/07/17,0.005990
2002/07/18,-0.025070
2002/07/19,-0.032917
2002/07/22,-0.032104
2002/07/23,-0.029557
2002/07/24,0.052303
2002/07/25,-0.005704
2002/07/26,0.014898
2002/07/29,0.053155
2002/07/30,0.004752
2002/07/31,0.005612
2002/08/01,-0.025850
2002/08/02,-0.022523
2002/08/05,-0.032872
2002/08/06,0.030122
2002/08/07,0.016766
2002/08/08,0.029326
2002/08/09,0.003413
2002/08/12,-0.003853
2002/08/13,-0.020222
2002/08/14,0.035449
2002/08/15,0.011751
2002/08/16,0.000815
2002/08/19,0.020985
2002/08/20,-0.012101
2002/08/21,0.013574
2002/08/22,0.012779
2002/08/23,-0.021578
2002/08/26,0.008441
2002/08/27,-0.014327
2002/08/28,-0.017674
2002/08/29,0.001876
2002/08/30,-0.002308
2002/09/03,-0.038177
2002/09/04,0.017246
2002/09/05,-0.015460
2002/09/06,0.017566
2002/09/09,0.008651
2002/09/10,0.006450
2002/09/11,0.000661
2002/09/12,-0.022898
2002/09/13,0.003227
2002/09/16,-0.000143
2002/09/17,-0.018419
2002/09/18,-0.005118
2002/09/19,-0.028725
2002/09/20,0.002166
2002/09/23,-0.014850
2002/09/24,-0.015063
2002/09/25,0.023969
2002/09/26,0.017189
2002/09/27,-0.028405
2002/09/30,-0.012039
2002/10/01,0.033721
2002/10/02,-0.022603
2002/10/03,-0.011203
2002/10/04,-0.022216
2002/10/07,-0.020365
2002/10/08,0.014046
2002/10/09,-0.027466
2002/10/10,0.033874
2002/10/11,0.036800
2002/10/14,0.006555
2002/10/15,0.045154
2002/10/16,-0.023029
2002/10/17,0.023741
2002/10/18,0.004828
2002/10/21,0.016398
2002/10/22,-0.011262
2002/10/23,0.007435
2002/10/24,-0.013220
2002/10/25,0.016322
2002/10/28,-0.007503
2002/10/29,-0.009320
2002/10/30,0.010540
2002/10/31,-0.003732
2002/11/01,0.017044
2002/11/04,0.008637
2002/11/05,0.006159
2002/11/06,0.009795
2002/11/07,-0.021771
2002/11/08,-0.008825
2002/11/11,-0.020448
2002/11/12,0.008291
2002/11/13,-0.000286
2002/11/14,0.024065
2002/11/15,0.006031
2002/11/18,-0.009038
2002/11/19,-0.004534
2002/11/20,0.018458
2002/11/21,0.021235
2002/11/22,-0.001957
